Date,Open,High,Low,Close,Adj Close,Volume
2017-11-09,0.005600624746602597,0.005858901911258726,0.005680305767727191,0.006148147478115882,0.008371623458102934,720189.654764862
2017-11-10,0.006719927096628876,0.005619718661124481,0.005710100645249981,0.005219859691538141,0.007082958118126025,262614.8709985579
2017-11-11,0.005686146707710789,0.00495483731429367,0.005468528452001477,0.005136074030846186,0.007166013565655951,214535.64915404795
2017-11-12,0.005595802612808769,0.004571502933513654,0.004778280456056844,0.004493152646936224,0.006262328507625933,279710.61925050383
2017-11-13,0.0049628266386365335,0.004346288259978919,0.004983777478971381,0.004839240850354315,0.006740550282554535,172714.49244850277
2017-11-14,0.005267472032434867,0.0044094903442652295,0.005315464571394203,0.004905826344310129,0.006850768517955883,121882.37632271017
2017-11-15,0.005329450634432013,0.004555473419383067,0.005354168701509593,0.005009809170487704,0.006906922358266996,265546.90176701953
2017-11-16,0.005473972820782339,0.004667451025238162,0.0054618099992267315,0.005130470946227595,0.007203362398979156,195036.50495612083
2017-11-17,0.0055131172009910655,0.0045250173425349545,0.005312105345006831,0.004925632596915382,0.00673140895971319,143057.5509417778
2017-11-18,0.005335265560477512,0.004634132535152444,0.005284647320623084,0.005132425510629429,0.006887072628668651,122722.21338630485
2017-11-19,0.005556374577670995,0.004860721167041229,0.005585371108953596,0.0053663217173822424,0.0073349974478945125,189787.7835733719
2017-11-20,0.005849531946842856,0.005289968656152425,0.005923046387545216,0.005554611421425595,0.00772598488485143,613468.8508535956
2017-11-21,0.006052061566183648,0.0050102536345736975,0.00581744983632474,0.00541179791579825,0.007399247888436531,235889.62563422872
2017-11-22,0.00590356821082664,0.004903428372546291,0.0059773782230279505,0.005489328970404335,0.007456446451358085,195891.95790278207
2017-11-23,0.005974340115624297,0.004962394085240947,0.005971974250143916,0.005379482451021259,0.00716784183022422,210333.48938215707
2017-11-24,0.005841731436294017,0.005561554424136355,0.005904643669075257,0.005771958982909545,0.007412829282372243,319176.38026016066
2017-11-25,0.0062504781890532326,0.005397251904297847,0.006266417745663251,0.00599100050020842,0.007952167330011545,259347.09874416288
2017-11-26,0.006526332607553121,0.006386501919214018,0.006608620677211765,0.006766050437682367,0.009489215470620406,1154487.626316043
2017-11-27,0.007406655679855846,0.008600406813706968,0.007612883313715214,0.008820818841183827,0.013213912757489215,2942087.2484338875
2017-11-28,0.009607108791951348,0.017275923350768687,0.009404665458075936,0.017950198249270525,0.03127481606611169,9009328.304080447
2017-11-29,0.01934569164351678,0.018926963306219055,0.014028859660277174,0.013648853522300957,0.023432605790848885,7867068.36037369
2017-11-30,0.015632790449733463,0.01657783801038166,0.01587438942683587,0.017611146477699038,0.03131112017682446,4648312.726975401
2017-12-01,0.018707751708086192,0.016900832720112967,0.01860923786612137,0.01920932863693205,0.034306601081606616,2759280.9915535543
2017-12-02,0.020948058337713044,0.017885846363437485,0.021118287870846898,0.01947032813672363,0.03456752055356384,2132432.3405464212
2017-12-03,0.021194128988662814,0.01809377206101709,0.020646827750045102,0.01940726085869112,0.03442543827854409,1760763.0949963285
2017-12-04,0.021095984383211953,0.018805825978003628,0.020935283059395644,0.02008927353063776,0.03548661527009783,2870996.8331090845
2017-12-05,0.021783138448832496,0.01837600600624491,0.021080314007337456,0.019656793580658603,0.03329739903992222,1969255.4345842523
2017-12-06,0.021252278249117806,0.02502252954396294,0.019765688063304948,0.023014735223009584,0.030777266922889953,5156561.646183806
2017-12-07,0.025125160822884605,0.0264109144607307,0.02317369625995583,0.02164171888286786,0.027554820030989854,6628406.960092853
