Date,Open,High,Low,Close,Volume,Market Cap
2017-10-02,1.4340845839192364,1.651370916912802,0.8380410385837745,1.0052474089145327,68623304.51204373,23263900.098634277
2017-10-03,1.4831988364193551,1.5337820300909166,0.8212063314906752,0.8328664832723278,24629072.481019165,27830728.899036486
2017-10-04,1.2313532003369356,1.298781371521585,0.8045903037720414,0.8328823903341311,10353867.592023717,23356940.650463544
2017-10-05,1.2333441848028828,1.22308706694791,0.7632892337240538,0.7836718080707328,5950325.375015416,22755088.400280304
2017-10-06,1.1499795125234067,1.1992308252514592,0.7030277952907439,0.7336381580986807,5211563.7057159655,21404058.223256588
2017-10-07,1.0835230755032161,1.1821884708624415,0.7112798122186746,0.7941187463622054,6649697.139854116,20597806.108090743
2017-10-08,1.1655641626188964,1.2577190727512,0.7799465184410767,0.7954816722547805,5938583.67799023,23151327.172835693
2017-10-09,1.1786269135733,1.2648917325367623,0.7894436770121893,0.8332067912935949,5330006.767226751,22919620.431420714
2017-10-10,1.228779516148589,1.2279268651158894,0.7840115549376443,0.8239899009231818,3288743.9475542987,23249503.36934485
2017-10-11,1.2167018060651331,1.2856082232619677,0.8012027116332224,0.8749427974127544,2885127.880649204,23120876.1596458
2017-10-12,1.2909468666090178,1.4587211837327883,0.8462837473798126,0.9720589937212323,4526566.616742734,25247555.869198903
2017-10-13,1.4310016135688328,1.7060029057098287,0.9282471076659008,1.1430359493237396,9946251.992017852,29747244.53591478
2017-10-14,1.6881642349241583,1.860475076857919,1.0337639426612546,1.1046814703304244,23214625.063737612,35837452.12440913
2017-10-15,1.651300357717633,1.6945966162299517,1.030803536989298,1.0656094797484477,11049558.148578165,33854623.083309494
2017-10-16,1.57518424934494,1.6209946086553872,1.0317098823835906,1.0456564273177842,5327448.570843966,31179365.63130669
2017-10-17,1.546755238214048,1.72281903779557,0.94499078271049,1.068883977878207,6609027.520531584,28856285.589813594
2017-10-18,1.5697518273268787,1.5854767413489266,0.98516707488977,1.0389033149797227,3774346.0769726476,27483149.94140222
2017-10-19,1.5405825113858134,1.538816254257412,1.012955428640138,1.043386406135455,2180219.8214750057,28048487.77028651
2017-10-20,1.5449296247784905,1.7490766337120973,1.041115613866113,1.1822212531731306,5437270.266574758,30469964.763018943
2017-10-21,1.744245445187582,1.820438199974481,1.1018033499261046,1.1498080863113342,6369326.035869707,31369573.240844797
2017-10-22,1.702794799050812,1.7125486167595594,1.0387110542771798,1.0634381412643432,3555972.2742690477,29650474.842933368
2017-10-23,1.5712411464155795,1.6075019236277897,0.94620306195699,1.0089524287262495,2755879.952957608,27834370.749761816
2017-10-24,1.4816830623205262,1.613711645378393,0.9529476059383978,1.0568675919179982,6505601.878478451,29016712.201003835
2017-10-25,1.5545198744103141,1.6131019360338943,1.028863050734728,1.0924387769585397,3188323.984822567,28551011.76523728
2017-10-26,1.608629369906526,1.6538670520188365,1.0615171378444743,1.0895573158141736,2240326.001038496,28618086.951419536
2017-10-27,1.6195938284869582,1.6329294893479316,1.0569314138320323,1.0928367726267791,2555770.55872163,28064505.176477835
2017-10-28,1.6186119447982894,1.8194084145901426,1.0671676183234193,1.2159946456546655,2654476.5560659193,27621039.971743643
2017-10-29,1.7837253563723303,4.235940416547813,1.1739917643945965,2.1769937391504257,15762394.292781537,28874226.439185873
2017-10-30,3.2065377471625918,4.958819354936835,2.029613493883156,2.233548670763515,91573511.0290394,29787558.690663073
2017-10-31,3.337561464937876,3.40459169285632,1.7830670292414246,2.010544355561657,46434517.10318457,31302811.927492935
2017-11-01,2.983150335219506,3.22403850437056,1.7485700307769483,1.8996828376913066,22027447.453754332,26572093.99111209
2017-11-02,2.815451844569354,4.088471873310931,1.7780734757260561,2.352312340707876,38729285.72200656,24317213.623121765
2017-11-03,3.545961732604076,3.9285626055814675,2.1728032026887556,2.3685695788024033,36553382.38351615,23142483.00920409
2017-11-04,3.49926697041297,4.22065873335617,2.3500287253550547,2.540063440269717,29808674.877326276,24210865.952672005
2017-11-05,3.784242117697462,5.28583773262409,2.515468474124884,3.4850821963764176,49953944.27123522,23700138.57664895
2017-11-06,5.180249522889423,6.050655782394537,3.1290552942090732,3.591094490642272,77654570.08015689,23444759.909785256
2017-11-07,5.361584282985154,5.45180324860165,2.9968789078028775,3.138235955393255,53055455.90033234,23520939.122650098
2017-11-08,4.653617837682643,5.140791359635824,2.939344208834011,3.013542879065793,36841256.22264951,24398861.16543291
2017-11-09,4.554477814240155,5.21937698196042,3.01794933339725,3.392039312546689,40173813.213281006,31578463.843226176
2017-11-10,5.005403679612664,5.53360551959742,3.06253945777402,3.515944498356184,30048697.15488702,31173224.34037167
2017-11-11,5.16833428068024,5.603994812801737,3.119728570742616,3.270954365331966,30370794.67445532,29408393.16174123
2017-11-12,4.8512484485439495,5.644926170884012,2.93845134418246,3.5108734596120965,24207256.660558525,26696424.174265932
2017-11-13,5.131672826034063,5.502976343089543,3.087330914025012,3.2869304804762267,32815730.753754005,27086596.581559885
2017-11-14,4.894213417201489,4.898642541245791,2.263372288914696,2.791771557537181,15584811.771217747,27616122.323141232
2017-11-15,4.170891525979031,4.5670430993260345,2.701074253605191,2.79974062728168,12192033.467065489,28149569.53990805
2017-11-16,4.232883308073204,4.222051368585052,2.4660580459979733,2.728241649350568,14982569.173956085,28451741.216555186
2017-11-17,4.054059342546407,4.326708744756953,2.681290893282524,2.8634504718309772,17861941.744637407,27656985.44692082
2017-11-18,4.226836578220505,4.476248482833429,2.6664456080339463,2.7645480204928865,20356038.920462787,27266975.732507817
2017-11-19,4.1340361405041515,4.344358161778936,2.625982393306325,2.7314635658038107,18003846.18439528,28604290.77002122
2017-11-20,4.029836024815777,4.36405627659249,2.5412568880885935,2.89612821633493,28580217.99927825,32053691.786837976
2017-11-21,4.286675887789649,4.546531120716265,2.824810830905271,2.9196731962413103,28894018.32151149,30628264.026000794
2017-11-22,4.310849779287363,4.7003178651102075,2.7798242591178886,3.0905552495275646,25704898.516486112,30474997.118962143
2017-11-23,4.566303530372539,4.839343398558715,2.9629653588470375,3.188638904497671,25418369.86218888,29862502.78019495
2017-11-24,4.704150173078209,4.859965823725403,3.0075222010970406,3.1528735698401484,23765771.259761572,29465572.255003348
2017-11-25,4.665560151822629,5.146738949645603,3.16026728750559,3.323335657056444,30891526.80923553,31245808.703496065
2017-11-26,4.925210161050685,7.964908782851071,3.2158501675075817,4.690145032929826,60022093.805070445,35852710.97992186
2017-11-27,6.9643736640440554,9.445815954471502,4.4384879821636645,6.164274592491632,125239193.84388247,49669313.63615556
2017-11-28,9.036967517792261,12.24916384543178,5.032694703777184,7.024442577049439,144392504.72689682,73557607.79333392
2017-11-29,10.492607128653773,12.15595914772432,6.090698873637348,6.733294888423078,341505086.0541129,124390937.61440139
2017-11-30,9.988608992887226,14.032132764840235,6.795881340976214,8.7394459491748,170691432.60061216,122639037.27089766
2017-12-01,12.87495300670996,13.333291475186746,7.018968301067789,8.901466688927405,162358006.1662876,125528500.42665792
2017-12-02,13.16230899603764,15.48107953558473,8.936291183008239,9.429248835407032,126125791.27726665,144543179.96704578
2017-12-03,13.954743276655135,14.258540802886866,8.117089655235212,8.41986517310871,94859778.38603991,139986201.25865072
2017-12-04,12.528465460985334,12.699971139004697,7.212655390781314,7.612768105410016,85665301.01641095,140000916.2614294
2017-12-05,11.30095088624695,11.982979416989417,7.329958690993278,7.693300158775145,76814064.81598699,140272840.16274357
2017-12-06,11.398100905038682,11.948431748291442,7.260927733126811,7.337652427575639,75204380.26387797,129760250.11321518
2017-12-07,10.857793576331467,11.050009023720948,6.240898716808358,6.467939813168811,80277090.94417766,124416863.1900405
2017-12-08,9.512686844467586,10.333267666310084,5.830483972836333,6.181360298840484,71583380.67876434,114495804.55873892
2017-12-09,9.142403434461304,10.067580533504836,4.927073578200626,5.307734866353164,72918776.36278196,126229253.54426289
2017-12-10,7.809702251585537,9.534256893317984,4.603650783147182,6.214387679580959,66395747.73879232,116036445.8616896
2017-12-11,9.05498856908115,9.660556429690361,5.746507784580966,6.178546491804653,71220288.53037725,121804515.96033226
2017-12-12,9.18410868738965,10.146499605716143,5.656898571680202,6.570386348057536,67859193.04165234,125802492.22969978
2017-12-13,9.75356936467928,10.3861929195988,6.355052461219908,6.925995195328189,73962354.74666654,139405839.08019263
2017-12-14,10.253819598475967,13.43617061887259,6.103902792042178,8.539537951273486,133789854.27083664,171401488.36955658
2017-12-15,12.669604028703024,13.267245435607103,7.464340758997972,8.245265114153188,295113106.33042353,230660568.14455196
2017-12-16,12.196377097844731,21.265911772230982,8.004783735489395,13.532967220931127,272109965.40642387,291867084.76087797
2017-12-17,19.818558616856514,25.06662966263436,12.836284699186685,15.29811988834977,727426516.234902,481623903.27751666
2017-12-18,22.65479027310565,23.81102001897448,14.835195529886887,16.176041381276956,327812633.4339758,548242334.5551623
2017-12-19,24.032494694260176,26.587497457232992,15.62304647936522,16.535633180078058,291149563.7459246,588334870.4575427
2017-12-20,24.43358469138991,24.436244136111654,14.354459750596078,15.483114843974816,167005582.1045246,519448232.04095477
2017-12-21,22.761147506368847,23.9666863577529,14.411998943145857,15.113864316523365,158967438.76759806,516842879.94043356
2017-12-22,22.526177916802247,22.216043550374685,10.485616181731535,13.301363469564938,136824976.26539811,431200680.65880686
2017-12-23,19.72307809428008,20.79668082698011,12.482543170528356,12.674160812129477,112768030.63636869,457370018.840464
2017-12-24,18.8012246702739,19.087981065284254,10.91004413309295,12.608517891352038,70788335.69972463,405451772.3596504
2017-12-25,18.58979586643451,20.378068919347562,11.066634490263377,12.657192518553163,85659822.35674453,431289777.2513634
