Date,Open,High,Low,Close,Volume,Market Cap
2017-10-02,0.0017032328171650126,0.0020681585834624867,0.0014608272979367036,0.0017434906435550381,29639525.263538282,0.0
2017-10-03,0.0017615648064958748,0.0019208915684570853,0.001431481957384017,0.001444514960236372,10637698.391376145,0.0
2017-10-04,0.0014624529151574409,0.0016265793553971021,0.0014025178067552206,0.0014445425492788054,4472004.405081624,0.0
2017-10-05,0.0014648175665307923,0.0015317806495945727,0.0013305240406002174,0.001359192227577628,2570042.6485304195,0.0
2017-10-06,0.0013658070568225266,0.0015019033576256023,0.0012254795974007797,0.0012724143858089281,2250959.425758892,0.0
2017-10-07,0.0012868781109891454,0.0014805597023928043,0.0012398640619273962,0.0013773112886201696,2872112.7286575567,0.0
2017-10-08,0.001384316625772866,0.0015751533887720904,0.0013595601081718635,0.0013796751331031207,2564971.217941504,0.0
2017-10-09,0.0013998309868903877,0.001584136348172574,0.0013761150355021056,0.0014451051869265822,2302116.9172102637,0.0
2017-10-10,0.0014593962032871893,0.0015378419590319737,0.0013666460574367472,0.0014291195081961694,1420462.1886393796,0.0
2017-10-11,0.001445051754988242,0.0016100814509194797,0.0013966127414388187,0.0015174916815574747,1246133.8216674286,0.0
2017-10-12,0.0015332310890726736,0.0018268861986836275,0.0014751955370369558,0.0016859290016638937,1955098.0027563171,0.0
2017-10-13,0.0016995712365762278,0.002136579079067087,0.001618069583323377,0.001982469653958021,4295948.574484515,0.0
2017-10-14,0.0020049980021603965,0.0023300383094520187,0.0018020007583569814,0.0019159480447797587,10026775.465752458,0.0
2017-10-15,0.0019612155320535766,0.002122293968888832,0.0017968403411226786,0.0018481819909698764,4772484.511267441,0.0
2017-10-16,0.0018708139928773067,0.0020301156325947794,0.0017984202328372647,0.0018135756245025519,2301011.9904385814,0.0
2017-10-17,0.0018370494400324852,0.002157639416001434,0.0016472562417885188,0.0018538612464456391,2854546.85627732,0.0
2017-10-18,0.0018643620167793802,0.0019856334503159105,0.0017172893566877077,0.0018018630967488118,1630201.674157701,0.0
2017-10-19,0.0018297182191106963,0.0019271963748542307,0.0017657284949330857,0.0018096385233899645,941672.5256553933,0.0
2017-10-20,0.001834881196436699,0.0021905241373076424,0.0018148157894677026,0.002050432237119559,2348445.773294756,0.0
2017-10-21,0.0020716045041882947,0.0022798965698019643,0.001920603331371656,0.001994215177865905,2751015.8727308135,0.0
2017-10-22,0.0020223744227938654,0.00214477685483855,0.0018106242927207594,0.0018444160441020152,1535882.4645516942,0.0
2017-10-23,0.001866130850483856,0.0020132175438201815,0.0016493694206598092,0.0017499165913551816,1190309.532159442,0.0
2017-10-24,0.0017597645527190169,0.002020994530327509,0.0016611261408042372,0.0018330201517010201,2809875.633398604,0.0
2017-10-25,0.001846271339027233,0.0020202309371206,0.0017934577916275639,0.0018947144448157034,1377089.167717189,0.0
2017-10-26,0.001910536075907342,0.00207128471532793,0.0018503786101112662,0.001889716868596736,967633.3656402145,0.0
2017-10-27,0.0019235583382522878,0.002045062744533163,0.0018423850268501174,0.001895404724360418,1103879.0186756786,0.0
2017-10-28,0.001922392175154286,0.0022786068780313684,0.0018602282186030539,0.00210900845753106,1146511.749972309,0.0
2017-10-29,0.00211849398414132,0.005305044700615623,0.0020464382267946202,0.0037757552833537003,6808035.363157947,0.0
2017-10-30,0.0038083390489561733,0.0062103702491776765,0.003537911223459513,0.00387384356812808,39552094.0432089,0.0
2017-10-31,0.003963953228513102,0.004263872798443911,0.0031081449122928504,0.0034870672048379014,20055825.824279457,0.0
2017-11-01,0.003543026406152915,0.0040377499918024876,0.0030480116315421257,0.0032947901420738446,9514014.079316586,0.0
2017-11-02,0.00334385435182138,0.005120356735990307,0.0030994404229503173,0.004079826041204872,16727810.628745526,0.0
2017-11-03,0.004211465947759399,0.00492008814627325,0.003787511691427428,0.00410802242575309,15788002.462543257,0.0
2017-11-04,0.0041560075373940535,0.005285906090422805,0.004096441528371385,0.004405459594199258,12874853.205940407,0.0
2017-11-05,0.004494466669005996,0.006619924431001498,0.004384827048936316,0.006044490289175301,21575923.8609794,0.0
2017-11-06,0.006152476002758259,0.007577774056557977,0.005454398030743978,0.006228356908989724,33540276.267460484,0.0
2017-11-07,0.00636784357434439,0.006827777798717005,0.005223995383958203,0.005442923778738473,22915517.35533886,0.0
2017-11-08,0.005527006362500542,0.00643826996547622,0.005123704043841584,0.005226657404943215,15912339.872237762,0.0
2017-11-09,0.005409259792099319,0.006536689725496697,0.005260724197310137,0.005883117679837592,17351725.629282847,0.0
2017-11-10,0.005944815184454226,0.0069302260537843175,0.005338451263061066,0.006098017544518735,12978522.745175801,0.0
2017-11-11,0.006138324514217961,0.007018380822306291,0.005438140196565436,0.005673109207622595,13117641.92103671,0.0
2017-11-12,0.00576172818147123,0.0070696428002687516,0.005122147651020353,0.006089222387699611,10455509.253793754,0.0
2017-11-13,0.006094782457230135,0.006891866413530039,0.005381666373514672,0.005700818015451757,14173649.719049282,0.0
2017-11-14,0.005812756792633059,0.006135005476499459,0.003945386768442301,0.004842019533047098,6731334.57365678,0.0
2017-11-15,0.004953682232932377,0.005719714020743533,0.004708364891161625,0.0048558410046710574,5265938.248391555,0.0
2017-11-16,0.00502730859977385,0.005287650211306093,0.004298697493356902,0.004731833921498123,6471216.16631335,0.0
2017-11-17,0.004814923047348179,0.005418721946090683,0.004673879619589355,0.004966338695974721,7714864.175669561,0.0
2017-11-18,0.005020127022873064,0.005606003852114421,0.0046480021303754275,0.00479480331373602,8792105.453661673,0.0
2017-11-19,0.0049099098482808905,0.005440825879818281,0.004577468867784523,0.004737421979861397,7776155.019313989,0.0
2017-11-20,0.00478615351020786,0.005465495579891383,0.004429780001541528,0.0050230146359372466,12344262.629882073,0.0
2017-11-21,0.005091196942288921,0.005694025046697108,0.004924055724367931,0.005063850804034205,12479798.11079011,0.0
2017-11-22,0.005119907776907174,0.005886625856232788,0.004845637593176343,0.005360226858738752,11102365.215338238,0.0
2017-11-23,0.005423304952356261,0.006060739889232416,0.005164879140476469,0.005530342129078733,10978608.812930074,0.0
2017-11-24,0.005587022579771701,0.006086567185319253,0.005242548190644538,0.005468311104889038,10264824.503424319,0.0
2017-11-25,0.005541190003817241,0.006445718661104598,0.005508805070174435,0.005763958774812793,13342554.629250076,0.0
2017-11-26,0.005849570988909351,0.00997516323985195,0.005605694106231745,0.008134538730777793,25924521.973342486,0.0
2017-11-27,0.008271443615398078,0.011829834923197136,0.0077369294669219464,0.010691253696359398,54092851.93005305,0.0
2017-11-28,0.0107330207831206,0.015340716666203576,0.008772718121159472,0.01218312009627532,62365479.51384819,0.0
2017-11-29,0.012461854063239219,0.01522398813864595,0.010616973117638486,0.011678156575343832,147501620.5894198,0.0
2017-11-30,0.011863265824962811,0.017573687125447855,0.011846208621493819,0.015157604095388147,73724415.70410632,0.0
2017-12-01,0.01529131735072102,0.01669846606101441,0.012235081607554526,0.015438611180127172,70125072.81194566,0.0
2017-12-02,0.015632604159546645,0.019388331957935063,0.015577253978528804,0.01635399104190293,54475787.83225471,0.0
2017-12-03,0.01657376208518702,0.017857238036061214,0.014149266685323401,0.014603326523528562,40971486.55196608,0.0
2017-12-04,0.014879801206391293,0.015905302710526863,0.01257270634773382,0.013203505769458836,37000241.70708514,0.0
2017-12-05,0.013421907348046522,0.015007350246322389,0.012777183044217905,0.013343179724649617,33177248.32544221,0.0
2017-12-06,0.013537290430780778,0.01496408312999827,0.012656852054431927,0.01272634800118617,32481999.294696547,0.0
2017-12-07,0.012895578509511901,0.01383890849456757,0.01087879326838053,0.011217927494599203,34672985.832469225,0.0
2017-12-08,0.011298022860430908,0.012941269584211185,0.010163380736217162,0.010720886967625343,30918030.473238803,0.0
2017-12-09,0.01085824485664617,0.012608525971859118,0.008588605152489368,0.009205680110083603,31494809.665011965,0.0
2017-12-10,0.009275423023400335,0.011940597372100363,0.008024832227254716,0.01077816931303753,28677407.135794036,0.0
2017-12-11,0.010754424015746647,0.012098773507795054,0.010016998038315609,0.010716006729988086,30761205.04809154,0.0
2017-12-12,0.01090777732929963,0.012707363340811842,0.009860796159976482,0.011395609698461828,29309493.047924854,0.0
2017-12-13,0.011584114084133146,0.013007552583233361,0.011077779831472824,0.012012373982043767,31945548.201921113,0.0
2017-12-14,0.012178251016188038,0.016827310757196245,0.010639989465952527,0.014810885744440977,57786021.72924518,0.0
2017-12-15,0.015047428585557077,0.016615750735062263,0.013011430514516245,0.014300501998487689,127464167.35362406,0.0
2017-12-16,0.01448538667558734,0.02663319156008717,0.013953501149113116,0.023471437498862022,117528735.33959217,0.0
2017-12-17,0.023538095174893445,0.031393168405902144,0.022375509347785524,0.02653289991378507,314187385.1546748,0.0
2017-12-18,0.02690662928241709,0.029820656842680416,0.02585990136820838,0.028055557813840955,141587626.81951723,0.0
2017-12-19,0.028542900537806216,0.03329788632935393,0.02723324004819505,0.02867923008710334,125752248.61986871,0.0
2017-12-20,0.02901926689262818,0.030603680578415293,0.0250219090538109,0.02685375323942102,72132436.7157258,0.0
2017-12-21,0.02703294758474601,0.03001561163533392,0.025122208226891967,0.026213328967714087,68660631.41283539,0.0
2017-12-22,0.026753879027372716,0.027823126039532856,0.018277952568821636,0.023069746362990085,59096940.456861064,0.0
2017-12-23,0.023424694918537714,0.026045531939157776,0.021758886464553907,0.0219819326017665,48706352.99090709,0.0
2017-12-24,0.022329828533395896,0.023905575347625895,0.01901779215758913,0.02186808220317192,30574637.570354607,0.0
2017-12-25,0.022078718883915507,0.025521267038375598,0.019290751902776303,0.021952502969991232,36997875.384554505,0.0
2017-12-26,0.022256774451494186,0.024067159365715244,0.020287042704651717,0.022545516579243887,43483049.98751125,0.0
2017-12-27,0.02274242153713367,0.0243483922175231,0.020774786681967323,0.02235309488688547,32984138.399492852,0.0
2017-12-28,0.02258836418121805,0.023829836729173944,0.019725875875551344,0.02162840942201824,32306336.64529924,0.0
2017-12-29,0.02191131329856657,0.0295397254057074,0.020208910734892206,0.02552298240887504,58061291.19786224,0.0
2017-12-30,0.025845080673068913,0.03730543302277226,0.023002688872146345,0.030750042366898822,190218439.1003012,0.0
2017-12-31,0.030893692469819975,0.03923823780092703,0.030422879337833924,0.03502165934172191,177407452.67398316,0.0
2018-01-01,0.03530102283046397,0.03795409660534401,0.03306423302233661,0.03575639466877943,64396194.188468665,0.0
2018-01-02,0.03622712036977749,0.041983878387585244,0.03466093135203385,0.03868075550868885,75301112.33243679,0.0
2018-01-03,0.03916104651928118,0.054976441349937115,0.0383837362152744,0.05051252340185593,183354388.92015517,0.0
2018-01-04,0.05194160084172787,0.06502300326463621,0.04874590157903875,0.052399826953026335,245542031.86880335,0.0
